;club;marketValueUnformatted;age;data_date;player_id;Name;normalized MV;Div from normal distr;performer
1175;SC Freiburg;4000000;26;2021-02-10;248999;Lucas Höler;16.064321543460014;-121.64337267605;Under
1176;SC Freiburg;4000000;26;2021-06-09;248999;Lucas Höler;16.064321543460014;-121.64337267605;Under
1177;SC Freiburg;5000000;27;2021-10-07;248999;Lucas Höler;20.080401929325017;-139.45635267321634;Under
1178;SC Freiburg;6500000;27;2021-12-22;248999;Lucas Höler;26.10452250812252;-133.43223209441882;Under
1179;SC Freiburg;6500000;27;2022-06-09;248999;Lucas Höler;26.10452250812252;-133.43223209441882;Under
1180;SC Freiburg;5000000;28;2022-11-09;248999;Lucas Höler;20.080401929325017;-151.48485273108537;Under
1181;Le Poiré-sur-Vie VF;150000;20;2014-11-20;283994;Ludovic Ajorque;0.5281801728205525;-11.39877967145549;Under
1182;Angers SCO;250000;22;2016-07-13;283994;Ludovic Ajorque;0.8803002880342542;-35.42820874105922;Under
1183;Clermont Foot 63;400000;23;2017-03-20;283994;Ludovic Ajorque;1.4084804608548067;-55.24763623045005;Under
1184;Clermont Foot 63;500000;23;2017-06-15;283994;Ludovic Ajorque;1.7606005760685084;-54.89551611523635;Under
1185;Clermont Foot 63;900000;24;2018-05-16;283994;Ludovic Ajorque;3.1690810369233153;-78.8946450083988;Under
1186;RC Strasbourg Alsace;1750000;24;2018-09-06;283994;Ludovic Ajorque;6.16210201623978;-75.90162402908233;Under
1187;RC Strasbourg Alsace;1750000;24;2018-12-17;283994;Ludovic Ajorque;6.16210201623978;-75.90162402908233;Under
1188;RC Strasbourg Alsace;3000000;25;2019-03-07;283994;Ludovic Ajorque;10.563603456411052;-99.77353065821876;Under
1189;RC Strasbourg Alsace;4000000;25;2019-06-03;283994;Ludovic Ajorque;14.084804608548067;-96.25232950608175;Under
1190;RC Strasbourg Alsace;6000000;25;2019-12-19;283994;Ludovic Ajorque;21.127206912822103;-89.20992720180772;Under
1191;RC Strasbourg Alsace;8500000;26;2020-03-13;283994;Ludovic Ajorque;29.930209793164643;-107.77748442634538;Under
1192;RC Strasbourg Alsace;6800000;26;2020-04-08;283994;Ludovic Ajorque;23.944167834531715;-113.7635263849783;Under
1193;RC Strasbourg Alsace;7000000;26;2020-10-15;283994;Ludovic Ajorque;24.64840806495912;-113.0592861545509;Under
1194;RC Strasbourg Alsace;8000000;26;2021-01-07;283994;Ludovic Ajorque;28.169609217096134;-109.53808500241388;Under
1195;RC Strasbourg Alsace;10000000;27;2021-04-09;283994;Ludovic Ajorque;35.21201152137017;-124.32474308117118;Under
1196;RC Strasbourg Alsace;12000000;27;2021-06-04;283994;Ludovic Ajorque;42.25441382564421;-117.28234077689714;Under
1197;RC Strasbourg Alsace;15000000;27;2021-12-16;283994;Ludovic Ajorque;52.81801728205525;-106.7187373204861;Under
1198;RC Strasbourg Alsace;16000000;28;2022-05-30;283994;Ludovic Ajorque;56.33921843419227;-115.2260362262181;Under
1199;RC Strasbourg Alsace;14000000;28;2022-09-19;283994;Ludovic Ajorque;49.29681612991824;-122.26843853049213;Under
1200;RC Strasbourg Alsace;11000000;28;2022-11-02;283994;Ludovic Ajorque;38.73321267350719;-132.8320419869032;Under
1201;1.FSV Mainz 05;9000000;29;2023-03-29;283994;Ludovic Ajorque;31.69081036923315;-139.57235432837084;Under
1202;Preston North End;500000;19;2018-09-24;314288;Lukas Nmecha;1.5908975207453038;-4.522596435310896;Under
1203;Preston North End;1000000;20;2019-02-27;314288;Lukas Nmecha;3.1817950414906075;-8.745164802785435;Under
1204;VfL Wolfsburg;4000000;21;2019-12-17;314288;Lukas Nmecha;12.72718016596243;-8.871940290330489;Under
1205;Middlesbrough FC;4000000;21;2020-02-27;314288;Lukas Nmecha;12.72718016596243;-8.871940290330489;Under
1206;Middlesbrough FC;3600000;21;2020-04-08;314288;Lukas Nmecha;11.454462149366186;-10.144658306926733;Under
1207;RSC Anderlecht;4500000;21;2020-10-16;314288;Lukas Nmecha;14.318077686707733;-7.281042769585186;Under
1208;RSC Anderlecht;8000000;22;2021-01-04;314288;Lukas Nmecha;25.45436033192486;-10.854148697168618;Under
1209;RSC Anderlecht;12000000;22;2021-06-07;314288;Lukas Nmecha;38.18154049788729;1.8730314687938119;Under
1210;VfL Wolfsburg;18000000;23;2021-12-22;314288;Lukas Nmecha;57.27231074683093;0.6161940555260799;Under
1211;VfL Wolfsburg;18000000;23;2022-06-09;314288;Lukas Nmecha;57.27231074683093;0.6161940555260799;Under
1212;VfL Wolfsburg;18000000;23;2022-11-09;314288;Lukas Nmecha;57.27231074683093;0.6161940555260799;Under
1213;VfL Wolfsburg;14000000;24;2023-03-29;314288;Lukas Nmecha;44.5451305808685;-37.51859546445361;Under
1214;FC Augsburg II;75000;18;2016-08-23;279009;Marco Richter;0.2688085330580734;-2.640000812301852;Under
1215;FC Augsburg;100000;19;2017-07-12;279009;Marco Richter;0.3584113774107645;-5.755082578645435;Under
1216;FC Augsburg;200000;20;2017-12-28;279009;Marco Richter;0.716822754821529;-11.210137089454514;Under
1217;FC Augsburg;1000000;20;2018-06-05;279009;Marco Richter;3.5841137741076454;-8.342846070168397;Under
1218;FC Augsburg;4000000;20;2018-10-22;279009;Marco Richter;14.336455096430582;2.4094952521545387;Under
1219;FC Augsburg;4500000;21;2018-12-18;279009;Marco Richter;16.128511983484405;-5.4706084728085145;Under
1220;FC Augsburg;7000000;21;2019-06-05;279009;Marco Richter;25.088796418753518;3.4896759624605984;Under
1221;FC Augsburg;10000000;21;2019-10-02;279009;Marco Richter;35.84113774107645;14.242017284783532;Under
1222;FC Augsburg;10000000;22;2019-12-17;279009;Marco Richter;35.84113774107645;-0.4673712880170271;Under
1223;FC Augsburg;8000000;22;2020-04-08;279009;Marco Richter;28.672910192861163;-7.635598836232315;Under
1224;FC Augsburg;6000000;23;2020-11-26;279009;Marco Richter;21.50468264464587;-35.15143404665898;Under
1225;FC Augsburg;6000000;23;2021-02-10;279009;Marco Richter;21.50468264464587;-35.15143404665898;Under
1226;FC Augsburg;5000000;23;2021-06-09;279009;Marco Richter;17.920568870538226;-38.73554782076663;Under
1227;Hertha BSC;7000000;24;2021-12-22;279009;Marco Richter;25.088796418753518;-56.974929626568596;Under
1228;Hertha BSC;6000000;24;2022-06-09;279009;Marco Richter;21.50468264464587;-60.559043400676245;Under
1229;Hertha BSC;6000000;24;2022-11-09;279009;Marco Richter;21.50468264464587;-60.559043400676245;Under
1230;FC Nordsjaelland;50000;19;2015-02-06;269878;Marcus Ingvartsen;0.1852688992804156;-5.928225056775784;Under
1231;FC Nordsjaelland;250000;19;2015-09-02;269878;Marcus Ingvartsen;0.9263444964020779;-5.187149459654122;Under
1232;FC Nordsjaelland;350000;20;2016-01-21;269878;Marcus Ingvartsen;1.296882294962909;-10.630077549313134;Under
1233;FC Nordsjaelland;400000;20;2016-08-12;269878;Marcus Ingvartsen;1.4821511942433248;-10.444808650032718;Under
1234;FC Nordsjaelland;800000;20;2016-12-12;269878;Marcus Ingvartsen;2.9643023884866495;-8.962657455789394;Under
1235;FC Nordsjaelland;1250000;21;2017-03-27;269878;Marcus Ingvartsen;4.63172248201039;-16.96739797428253;Under
1236;FC Nordsjaelland;1750000;21;2017-06-21;269878;Marcus Ingvartsen;6.484411474814546;-15.114708981478373;Under
1237;KRC Genk;3500000;21;2017-10-20;269878;Marcus Ingvartsen;12.968822949629091;-8.630297506663828;Under
1238;KRC Genk;3500000;22;2018-01-09;269878;Marcus Ingvartsen;12.968822949629091;-23.339686079464386;Under
1239;KRC Genk;2500000;22;2018-06-03;269878;Marcus Ingvartsen;9.26344496402078;-27.0450640650727;Under
1240;KRC Genk;2200000;22;2018-12-27;269878;Marcus Ingvartsen;8.151831568338286;-28.15667746075519;Under
1241;KRC Genk;1800000;23;2019-03-04;269878;Marcus Ingvartsen;6.669680374094962;-49.98643631720989;Under
1242;KRC Genk;1500000;23;2019-06-10;269878;Marcus Ingvartsen;5.558066978412468;-51.09804971289238;Under
1243;1.FC Union Berlin;2000000;23;2019-12-17;269878;Marcus Ingvartsen;7.4107559712166235;-49.24536072008823;Under
1244;1.FC Union Berlin;1600000;24;2020-04-08;269878;Marcus Ingvartsen;5.928604776973299;-76.13512126834881;Under
1245;1.FC Union Berlin;3000000;24;2020-07-08;269878;Marcus Ingvartsen;11.116133956824935;-70.94759208849717;Under
1246;1.FC Union Berlin;3500000;25;2021-02-10;269878;Marcus Ingvartsen;12.968822949629091;-97.36831116500073;Under
1247;1.FC Union Berlin;3500000;25;2021-06-09;269878;Marcus Ingvartsen;12.968822949629091;-97.36831116500073;Under
1248;1.FSV Mainz 05;3000000;25;2021-12-22;269878;Marcus Ingvartsen;11.116133956824935;-99.22100015780488;Under
1249;1.FSV Mainz 05;2500000;26;2022-06-09;269878;Marcus Ingvartsen;9.26344496402078;-128.44424925548924;Under
1250;1.FSV Mainz 05;3500000;26;2022-11-09;269878;Marcus Ingvartsen;12.968822949629091;-124.73887126988093;Under
1251;1.FSV Mainz 05;4500000;27;2023-03-29;269878;Marcus Ingvartsen;16.674200935237405;-142.86255366730396;Under
1252;FC Sochaux-Montbéliard;300000;18;2015-09-06;318528;Marcus Thuram;0.9418324291742013;-1.966976916185724;Under
1253;FC Sochaux-Montbéliard;300000;18;2016-02-04;318528;Marcus Thuram;0.9418324291742013;-1.966976916185724;Under
1254;FC Sochaux-Montbéliard;300000;18;2016-07-13;318528;Marcus Thuram;0.9418324291742013;-1.966976916185724;Under
1255;FC Sochaux-Montbéliard;300000;19;2017-03-20;318528;Marcus Thuram;0.9418324291742013;-5.171661526881998;Under
1256;FC Sochaux-Montbéliard;600000;19;2017-06-15;318528;Marcus Thuram;1.8836648583484026;-4.229829097707797;Under
1257;EA Guingamp;2000000;20;2018-01-24;318528;Marcus Thuram;6.2788828611613425;-5.6480769831147;Under
1258;EA Guingamp;2000000;20;2018-06-04;318528;Marcus Thuram;6.2788828611613425;-5.6480769831147;Under
1259;EA Guingamp;3000000;21;2018-10-24;318528;Marcus Thuram;9.418324291742014;-12.180796164550905;Under
1260;EA Guingamp;4500000;21;2018-12-17;318528;Marcus Thuram;14.12748643761302;-7.471634018679898;Under
1261;EA Guingamp;9000000;21;2019-03-07;318528;Marcus Thuram;28.25497287522604;6.655852418933122;Under
1262;EA Guingamp;9000000;21;2019-06-03;318528;Marcus Thuram;28.25497287522604;6.655852418933122;Under
1263;Borussia Mönchengladbach;12000000;22;2019-10-02;318528;Marcus Thuram;37.673297166968055;1.3647881378745765;Under
1264;Borussia Mönchengladbach;28000000;22;2019-12-17;318528;Marcus Thuram;87.9043600562588;51.59585102716532;Under
1265;Borussia Mönchengladbach;22500000;22;2020-04-08;318528;Marcus Thuram;70.6374321880651;34.32892315897163;Under
1266;Borussia Mönchengladbach;32000000;22;2020-07-08;318528;Marcus Thuram;100.46212577858148;64.15361674948801;Under
1267;Borussia Mönchengladbach;40000000;23;2020-11-26;318528;Marcus Thuram;125.57765722322684;68.92154053192198;Under
1268;Borussia Mönchengladbach;40000000;23;2021-02-10;318528;Marcus Thuram;125.57765722322684;68.92154053192198;Under
1269;Borussia Mönchengladbach;35000000;23;2021-03-31;318528;Marcus Thuram;109.88045007032349;53.22433337901864;Under
1270;Borussia Mönchengladbach;35000000;23;2021-06-01;318528;Marcus Thuram;109.88045007032349;53.22433337901864;Under
1271;Borussia Mönchengladbach;28000000;24;2021-10-07;318528;Marcus Thuram;87.9043600562588;5.840634010936682;Under
1272;Borussia Mönchengladbach;28000000;24;2021-12-22;318528;Marcus Thuram;87.9043600562588;5.840634010936682;Under
1273;Borussia Mönchengladbach;20000000;24;2022-03-24;318528;Marcus Thuram;62.78882861161342;-19.274897433708695;Under
1274;Borussia Mönchengladbach;20000000;24;2022-06-09;318528;Marcus Thuram;62.78882861161342;-19.274897433708695;Under
1275;Borussia Mönchengladbach;30000000;25;2022-11-09;318528;Marcus Thuram;94.18324291742013;-16.15389119720969;Under
1276;Borussia Mönchengladbach;32000000;25;2022-12-23;318528;Marcus Thuram;100.46212577858148;-9.875008336048339;Under
1277;SV Rödinghausen;50000;21;2014-07-27;116088;Marius Bülter;0.4307077389566536;-21.168412717336267;Under
1278;SV Rödinghausen;100000;21;2015-01-01;116088;Marius Bülter;0.8614154779133072;-20.73770497837961;Under
1279;SV Rödinghausen;100000;22;2015-06-30;116088;Marius Bülter;0.8614154779133072;-35.447093551180174;Under
1280;SV Rödinghausen;125000;22;2016-01-15;116088;Marius Bülter;1.076769347391634;-35.231739681701846;Under
1281;SV Rödinghausen;125000;23;2016-07-15;116088;Marius Bülter;1.076769347391634;-55.57934734391322;Under
1282;SV Rödinghausen;125000;23;2016-11-12;116088;Marius Bülter;1.076769347391634;-55.57934734391322;Under
1283;SV Rödinghausen;125000;24;2017-07-01;116088;Marius Bülter;1.076769347391634;-80.98695669793048;Under
1284;SV Rödinghausen;150000;24;2017-10-16;116088;Marius Bülter;1.2921232168699608;-80.77160282845215;Under
1285;SV Rödinghausen;150000;24;2018-02-03;116088;Marius Bülter;1.2921232168699608;-80.77160282845215;Under
1286;1.FC Magdeburg;250000;25;2018-08-21;116088;Marius Bülter;2.153538694783268;-108.18359541984655;Under
1287;1.FC Magdeburg;400000;25;2019-01-08;116088;Marius Bülter;3.4456619116532288;-106.89147220297659;Under
1288;1.FC Magdeburg;400000;26;2019-06-12;116088;Marius Bülter;3.4456619116532288;-134.2620323078568;Under
1289;1.FC Union Berlin;1000000;26;2019-10-02;116088;Marius Bülter;8.614154779133072;-129.09353944037696;Under
1290;1.FC Union Berlin;2000000;26;2019-12-17;116088;Marius Bülter;17.228309558266144;-120.47938466124387;Under
1291;1.FC Union Berlin;3000000;26;2020-03-11;116088;Marius Bülter;25.842464337399214;-111.86522988211081;Under
1292;1.FC Union Berlin;2400000;27;2020-04-08;116088;Marius Bülter;20.673971469919373;-138.86278313262198;Under
1293;1.FC Union Berlin;3000000;27;2020-07-08;116088;Marius Bülter;25.842464337399214;-133.69429026514214;Under
1294;1.FC Union Berlin;2500000;27;2021-02-10;116088;Marius Bülter;21.535386947832677;-138.00136765470867;Under
1295;1.FC Union Berlin;1700000;28;2021-06-09;116088;Marius Bülter;14.644063124526221;-156.92119153588416;Under
1296;FC Schalke 04;1700000;28;2021-12-15;116088;Marius Bülter;14.644063124526221;-156.92119153588416;Under
1297;FC Schalke 04;2000000;29;2022-06-16;116088;Marius Bülter;17.228309558266144;-154.03485513933785;Under
1298;FC Schalke 04;2500000;29;2022-09-21;116088;Marius Bülter;21.535386947832677;-149.72777774977132;Under
1299;FC Schalke 04;2500000;29;2022-11-09;116088;Marius Bülter;21.535386947832677;-149.72777774977132;Under
1300;1.FC Köln II;100000;18;2010-07-15;112935;Mark Uth;0.8854650905388055;-2.0233442548211196;Under
1301;1.FC Köln II;125000;19;2011-04-07;112935;Mark Uth;1.106831363173507;-5.006662592882693;Under
1302;1. FC Köln;150000;20;2011-10-15;112935;Mark Uth;1.3281976358082082;-10.598762208467836;Under
1303;1. FC Köln;150000;20;2012-01-23;112935;Mark Uth;1.3281976358082082;-10.598762208467836;Under
1304;1. FC Köln;150000;20;2012-06-29;112935;Mark Uth;1.3281976358082082;-10.598762208467836;Under
1305;SC Heerenveen;150000;21;2013-06-12;112935;Mark Uth;1.3281976358082082;-20.27092282048471;Under
1306;Heracles Almelo;500000;22;2014-02-11;112935;Mark Uth;4.427325452694028;-31.88118357639945;Under
1307;SC Heerenveen;750000;22;2014-08-11;112935;Mark Uth;6.640988179041042;-29.667520850052437;Under
1308;SC Heerenveen;1250000;23;2014-11-02;112935;Mark Uth;11.06831363173507;-45.58780305956978;Under
1309;SC Heerenveen;1750000;23;2015-02-16;112935;Mark Uth;15.495639084429097;-41.16047760687576;Under
1310;SC Heerenveen;2500000;23;2015-07-01;112935;Mark Uth;22.13662726347014;-34.51948942783471;Under
1311;TSG 1899 Hoffenheim;2000000;24;2016-02-15;112935;Mark Uth;17.70930181077611;-64.354424234546;Under
1312;TSG 1899 Hoffenheim;3000000;24;2016-07-22;112935;Mark Uth;26.563952716164167;-55.49977332915795;Under
1313;TSG 1899 Hoffenheim;5000000;25;2017-02-07;112935;Mark Uth;44.27325452694028;-66.06387958768954;Under
1314;TSG 1899 Hoffenheim;5000000;25;2017-06-19;112935;Mark Uth;44.27325452694028;-66.06387958768954;Under
1315;TSG 1899 Hoffenheim;10000000;26;2017-10-18;112935;Mark Uth;88.54650905388056;-49.16118516562946;Under
1316;TSG 1899 Hoffenheim;12000000;26;2017-12-28;112935;Mark Uth;106.25581086465667;-31.45188335485335;Under
1317;TSG 1899 Hoffenheim;15000000;26;2018-04-04;112935;Mark Uth;132.81976358082082;-4.887930638689198;Under
1318;TSG 1899 Hoffenheim;18000000;26;2018-06-05;112935;Mark Uth;159.383716296985;21.676022077474983;Under
1319;FC Schalke 04;23000000;26;2018-08-22;112935;Mark Uth;203.65697082392526;65.94927660441525;Under
1320;FC Schalke 04;20000000;27;2018-12-18;112935;Mark Uth;177.0930181077611;17.55626350521976;Under
1321;FC Schalke 04;16000000;27;2019-03-06;112935;Mark Uth;141.6744144862089;-17.86234011633246;Under
1322;FC Schalke 04;12000000;27;2019-06-05;112935;Mark Uth;106.25581086465667;-53.280943737884684;Under
1323;FC Schalke 04;9000000;28;2019-10-02;112935;Mark Uth;79.6918581484925;-91.87339651191787;Under
1324;FC Schalke 04;5500000;28;2019-12-17;112935;Mark Uth;48.700579979634306;-122.86467468077606;Under
1325;1. FC Köln;7500000;28;2020-03-11;112935;Mark Uth;66.40988179041041;-105.15537286999997;Under
1326;1. FC Köln;6000000;28;2020-04-08;112935;Mark Uth;53.12790543232833;-118.43734922808204;Under
1327;FC Schalke 04;7500000;28;2020-07-08;112935;Mark Uth;66.40988179041041;-105.15537286999997;Under
1328;FC Schalke 04;5000000;29;2021-02-10;112935;Mark Uth;44.27325452694028;-126.98991017066372;Under
1329;FC Schalke 04;3000000;29;2021-06-09;112935;Mark Uth;26.563952716164167;-144.69921198143982;Under
1330;1. FC Köln;3000000;30;2021-12-22;112935;Mark Uth;26.563952716164167;-132.13155389635955;Under
1331;1. FC Köln;3000000;30;2022-06-09;112935;Mark Uth;26.563952716164167;-132.13155389635955;Under
1332;1. FC Köln;3000000;31;2022-11-09;112935;Mark Uth;26.563952716164167;-109.93563348307457;Under
1333;1.FSV Mainz 05;300000;19;2020-09-16;532495;Marlon Mustapha;0.5633855716955088;-5.550108384360691;Under
1334;1.FSV Mainz 05;300000;19;2021-02-10;532495;Marlon Mustapha;0.5633855716955088;-5.550108384360691;Under
1335;1.FSV Mainz 05;300000;20;2021-06-09;532495;Marlon Mustapha;0.5633855716955088;-11.363574272580534;Under
1336;FC Admira Wacker Mödling;700000;20;2021-12-16;532495;Marlon Mustapha;1.3145663339561873;-10.612393510319855;Under
1337;FC Admira Wacker Mödling;1000000;21;2022-05-27;532495;Marlon Mustapha;1.8779519056516962;-19.721168550641224;Under
1338;1.FSV Mainz 05;1000000;21;2022-11-09;532495;Marlon Mustapha;1.8779519056516962;-19.721168550641224;Under
1339;Borussia Dortmund II;150000;17;2012-02-03;125103;Marvin Ducksch;1.1990120141003813;-0.08570378801280576;Under
1340;Borussia Dortmund II;400000;17;2012-03-05;125103;Marvin Ducksch;3.19736537093435;1.9126495688211629;Under
1341;Borussia Dortmund II;600000;18;2012-07-05;125103;Marvin Ducksch;4.796048056401525;1.8872387110415998;Under
1342;Borussia Dortmund II;600000;19;2013-06-28;125103;Marvin Ducksch;4.796048056401525;-1.3174458996546745;Under
1343;Borussia Dortmund;1000000;19;2013-08-27;125103;Marvin Ducksch;7.9934134273358755;1.8799194712796758;Under
1344;SC Paderborn 07;1000000;20;2015-02-04;125103;Marvin Ducksch;7.9934134273358755;-3.9335464169401675;Under
1345;Borussia Dortmund II;700000;21;2015-07-01;125103;Marvin Ducksch;5.5953893991351125;-16.003731057157808;Under
1346;FC St. Pauli;500000;22;2016-07-22;125103;Marvin Ducksch;3.9967067136679377;-32.31180231542554;Under
1347;Holstein Kiel;400000;22;2017-02-10;125103;Marvin Ducksch;3.19736537093435;-33.11114365815913;Under
1348;Holstein Kiel;450000;23;2017-06-14;125103;Marvin Ducksch;3.597036042301144;-53.05908064900371;Under
1349;Holstein Kiel;800000;23;2017-10-17;125103;Marvin Ducksch;6.3947307418687;-50.26138594943615;Under
1350;Holstein Kiel;1500000;23;2018-01-22;125103;Marvin Ducksch;11.990120141003812;-44.66599655030104;Under
1351;Holstein Kiel;1750000;24;2018-03-21;125103;Marvin Ducksch;13.988473497837782;-68.07525254748433;Under
1352;Holstein Kiel;3000000;24;2018-06-19;125103;Marvin Ducksch;23.980240282007625;-58.083485763314485;Under
1353;Fortuna Düsseldorf;2500000;24;2018-12-18;125103;Marvin Ducksch;19.983533568339688;-62.080192476982425;Under
1354;Fortuna Düsseldorf;1500000;25;2019-06-05;125103;Marvin Ducksch;11.990120141003812;-98.347013973626;Under
1355;Hannover 96;1500000;25;2019-12-13;125103;Marvin Ducksch;11.990120141003812;-98.347013973626;Under
1356;Hannover 96;1200000;26;2020-04-08;125103;Marvin Ducksch;9.59209611280305;-128.11559810670695;Under
1357;Hannover 96;2000000;26;2020-07-15;125103;Marvin Ducksch;15.986826854671751;-121.72086736483827;Under
1358;Hannover 96;2000000;26;2021-02-08;125103;Marvin Ducksch;15.986826854671751;-121.72086736483827;Under
1359;Hannover 96;2000000;27;2021-06-16;125103;Marvin Ducksch;15.986826854671751;-143.5499277478696;Under
1360;SV Werder Bremen;2500000;27;2021-10-13;125103;Marvin Ducksch;19.983533568339688;-139.55322103420167;Under
1361;SV Werder Bremen;2500000;27;2021-12-15;125103;Marvin Ducksch;19.983533568339688;-139.55322103420167;Under
1362;SV Werder Bremen;4000000;28;2022-03-23;125103;Marvin Ducksch;31.973653709343502;-139.59160095106688;Under
1363;SV Werder Bremen;4000000;28;2022-06-16;125103;Marvin Ducksch;31.973653709343502;-139.59160095106688;Under
1364;SV Werder Bremen;5000000;28;2022-11-09;125103;Marvin Ducksch;39.967067136679375;-131.59818752373099;Under
1365;SV Werder Bremen;6500000;29;2023-03-29;125103;Marvin Ducksch;51.95718727768319;-119.30597741992081;Under
1366;Stade Rennais FC;1000000;16;2021-10-08;801734;Mathys Tel;1.0;0.473298063970818;Over
1367;Stade Rennais FC;2000000;16;2021-12-16;801734;Mathys Tel;2.0;1.473298063970818;Over
1368;Stade Rennais FC;2000000;17;2022-05-30;801734;Mathys Tel;2.0;0.715284197886813;Over
1369;Bayern Munich;20000000;17;2022-09-21;801734;Mathys Tel;20.0;18.715284197886813;Over
1370;Bayern Munich;20000000;17;2022-11-09;801734;Mathys Tel;20.0;18.715284197886813;Over
1371;SC Freiburg U19;25000;19;2013-04-24;143891;Maximilian Philipp;0.17374262462558465;-5.939751331430615;Under
1372;SC Freiburg II;100000;19;2013-07-11;143891;Maximilian Philipp;0.6949704985023386;-5.418523457553861;Under
1373;SC Freiburg II;25000;19;2013-07-25;143891;Maximilian Philipp;0.17374262462558465;-5.939751331430615;Under
1374;SC Freiburg II;100000;20;2014-03-28;143891;Maximilian Philipp;0.6949704985023386;-11.231989345773705;Under
1375;SC Freiburg;250000;20;2014-07-10;143891;Maximilian Philipp;1.7374262462558465;-10.189533598020196;Under
1376;SC Freiburg;1000000;20;2014-11-03;143891;Maximilian Philipp;6.949704985023386;-4.977254859252657;Under
1377;SC Freiburg;1000000;20;2015-02-04;143891;Maximilian Philipp;6.949704985023386;-4.977254859252657;Under
1378;SC Freiburg;1500000;21;2015-03-29;143891;Maximilian Philipp;10.424557477535078;-11.17456297875784;Under
1379;SC Freiburg;1500000;21;2015-07-01;143891;Maximilian Philipp;10.424557477535078;-11.17456297875784;Under
1380;SC Freiburg;2250000;21;2016-02-11;143891;Maximilian Philipp;15.636836216302617;-5.962284239990302;Under
1381;SC Freiburg;3000000;22;2016-07-22;143891;Maximilian Philipp;20.849114955070156;-15.459394074023322;Under
1382;SC Freiburg;4000000;22;2016-10-13;143891;Maximilian Philipp;27.798819940093544;-8.509689088999934;Under
1383;SC Freiburg;5500000;22;2017-02-07;143891;Maximilian Philipp;38.22337741762862;1.9148683885351403;Under
1384;SC Freiburg;7000000;23;2017-03-22;143891;Maximilian Philipp;48.6479348951637;-8.008181796141152;Under
1385;SC Freiburg;15000000;23;2017-06-19;143891;Maximilian Philipp;104.24557477535079;47.58945808404594;Under
1386;Borussia Dortmund;20000000;23;2017-10-18;143891;Maximilian Philipp;138.99409970046773;82.33798300916288;Under
1387;Borussia Dortmund;20000000;23;2017-12-28;143891;Maximilian Philipp;138.99409970046773;82.33798300916288;Under
1388;Borussia Dortmund;20000000;24;2018-06-05;143891;Maximilian Philipp;138.99409970046773;56.930373655145615;Under
1389;Borussia Dortmund;18000000;24;2018-12-18;143891;Maximilian Philipp;125.09468973042094;43.030963685098826;Under
1390;Borussia Dortmund;15000000;25;2019-03-06;143891;Maximilian Philipp;104.24557477535079;-6.09155933927903;Under
1391;Borussia Dortmund;13000000;25;2019-06-05;143891;Maximilian Philipp;90.34616480530401;-19.990969309325806;Under
1392;Dinamo Moscow;15000000;25;2019-09-08;143891;Maximilian Philipp;104.24557477535079;-6.09155933927903;Under
1393;Dinamo Moscow;15000000;25;2019-12-23;143891;Maximilian Philipp;104.24557477535079;-6.09155933927903;Under
1394;Dinamo Moscow;12000000;26;2020-04-08;143891;Maximilian Philipp;83.39645982028063;-54.31123439922939;Under
1395;Dynamo Moscow;11000000;26;2020-07-29;143891;Maximilian Philipp;76.44675483525724;-61.26093938425278;Under
1396;VfL Wolfsburg;11000000;26;2021-02-10;143891;Maximilian Philipp;76.44675483525724;-61.26093938425278;Under
1397;VfL Wolfsburg;8000000;27;2021-03-31;143891;Maximilian Philipp;55.59763988018709;-103.93911472235426;Under
1398;VfL Wolfsburg;7000000;27;2021-06-09;143891;Maximilian Philipp;48.6479348951637;-110.88881970737765;Under
1399;VfL Wolfsburg;7000000;27;2021-12-22;143891;Maximilian Philipp;48.6479348951637;-110.88881970737765;Under
1400;VfL Wolfsburg;5500000;28;2022-03-24;143891;Maximilian Philipp;38.22337741762862;-133.34187724278175;Under
1401;VfL Wolfsburg;4500000;28;2022-06-09;143891;Maximilian Philipp;31.273672432605235;-140.29158222780515;Under
1402;VfL Wolfsburg;2500000;28;2022-11-09;143891;Maximilian Philipp;17.374262462558466;-154.1909921978519;Under
1403;SV Werder Bremen;2000000;29;2023-03-29;143891;Maximilian Philipp;13.899409970046772;-157.36375472755722;Under
1404;1.FC Köln II;75000;19;2022-10-06;573978;Maximilian Schmid;0.13066702904989388;-5.982826927006306;Under
1405;1.FC Köln II;200000;19;2022-12-12;573978;Maximilian Schmid;0.3484454107997171;-5.765048545256483;Under
1406;FC Liefering;100000;17;2016-02-01;307924;Mergim Berisha;0.3247554591392681;-0.959960342973919;Under
1407;FC Liefering;175000;18;2016-05-30;307924;Mergim Berisha;0.5683220534937192;-2.3404872918662063;Under
1408;FC Liefering;400000;18;2016-12-03;307924;Mergim Berisha;1.2990218365570725;-1.6097875088028528;Under
1409;Red Bull Salzburg;500000;19;2017-05-27;307924;Mergim Berisha;1.6237772956963406;-4.489716660359859;Under
1410;LASK;750000;19;2018-01-02;307924;Mergim Berisha;2.435665943544511;-3.6778280125116884;Under
1411;LASK;750000;20;2018-06-14;307924;Mergim Berisha;2.435665943544511;-9.491293900731531;Under
1412;SCR Altach;1500000;21;2019-06-03;307924;Mergim Berisha;4.871331887089022;-16.727788569203895;Under
1413;SCR Altach;1800000;21;2019-12-16;307924;Mergim Berisha;5.845598264506826;-15.753522191786093;Under
1414;Red Bull Salzburg;1600000;21;2020-04-08;307924;Mergim Berisha;5.19608734622829;-16.40303311006463;Under
